metric,period_month,period_date,org_code,org_name,total_patients,within_62d,breached_62d,compliance_rate
62d_combined,2024-07,2024-07-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,200.5,129.0,71.5,0.6433915211970075
62d_combined,2024-08,2024-08-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,184.0,121.0,63.0,0.657608695652174
62d_combined,2024-09,2024-09-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,184.0,107.0,77.0,0.5815217391304348
62d_combined,2024-10,2024-10-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,220.0,111.5,108.5,0.5068181818181818
62d_combined,2024-11,2024-11-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,199.5,115.5,84.0,0.5789473684210527
62d_combined,2024-12,2024-12-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,167.0,102.5,64.5,0.6137724550898204
62d_combined,2025-01,2025-01-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,192.0,100.5,91.5,0.5234375
62d_combined,2025-02,2025-02-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,192.0,105.0,87.0,0.546875
62d_combined,2025-03,2025-03-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,195.5,107.5,88.0,0.5498721227621484
62d_combined,2025-04,2025-04-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,207.0,134.5,72.5,0.6497584541062802
62d_combined,2025-05,2025-05-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,185.5,109.0,76.5,0.5876010781671159
62d_combined,2025-06,2025-06-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,196.5,122.0,74.5,0.6208651399491094
62d_combined,2025-07,2025-07-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,228.0,141.5,86.5,0.6206140350877193
62d_combined,2025-08,2025-08-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,167.5,98.5,69.0,0.5880597014925373
62d_combined,2025-09,2025-09-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,216.0,157.0,59.0,0.7268518518518519
62d_combined,2023-10,2023-10-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,224.0,137.0,87.0,0.6116071428571429
62d_combined,2023-11,2023-11-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,256.5,190.5,66.0,0.7426900584795322
62d_combined,2023-12,2023-12-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,198.0,142.0,56.0,0.7171717171717171
62d_combined,2024-01,2024-01-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,206.5,136.5,70.0,0.6610169491525424
62d_combined,2024-02,2024-02-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,229.0,161.0,68.0,0.7030567685589519
62d_combined,2024-03,2024-03-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,222.5,158.5,64.0,0.7123595505617978
62d_combined,2024-04,2024-04-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,235.5,177.0,58.5,0.7515923566878981
62d_combined,2024-05,2024-05-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,245.0,170.5,74.5,0.6959183673469388
62d_combined,2024-06,2024-06-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,209.0,141.0,68.0,0.6746411483253588
62d_combined,2024-07,2024-07-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,254.0,185.0,69.0,0.7283464566929134
62d_combined,2024-08,2024-08-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,238.0,170.0,68.0,0.7142857142857143
62d_combined,2024-09,2024-09-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,213.5,143.0,70.5,0.6697892271662763
62d_combined,2024-10,2024-10-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,253.5,166.0,87.5,0.6548323471400395
62d_combined,2024-11,2024-11-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,248.0,181.5,66.5,0.7318548387096774
62d_combined,2024-12,2024-12-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,218.5,169.0,49.5,0.7734553775743707
62d_combined,2025-01,2025-01-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,269.5,199.5,70.0,0.7402597402597403
62d_combined,2025-02,2025-02-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,203.0,147.0,56.0,0.7241379310344828
62d_combined,2025-03,2025-03-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,209.5,152.5,57.0,0.7279236276849642
62d_combined,2025-04,2025-04-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,232.0,181.5,50.5,0.7823275862068966
62d_combined,2025-05,2025-05-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,229.5,165.0,64.5,0.7189542483660131
62d_combined,2025-06,2025-06-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,244.5,185.0,59.5,0.7566462167689162
62d_combined,2025-07,2025-07-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,284.0,188.0,96.0,0.6619718309859155
62d_combined,2025-08,2025-08-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,213.5,160.5,53.0,0.7517564402810304
62d_combined,2025-09,2025-09-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,246.5,188.0,58.5,0.7626774847870182
62d_combined,2024-09,2024-09-01,RXV,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,0.5,0.5,0.0,1.0
62d_combined,2024-10,2024-10-01,RXV,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,0.5,0.0,0.5,0.0
62d_combined,2023-10,2023-10-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,338.0,190.5,147.5,0.5636094674556213
62d_combined,2023-11,2023-11-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,309.5,144.5,165.0,0.4668820678513732
62d_combined,2023-12,2023-12-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,269.0,142.0,127.0,0.5278810408921933
62d_combined,2024-01,2024-01-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,352.0,176.5,175.5,0.5014204545454546
62d_combined,2024-02,2024-02-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,313.5,171.0,142.5,0.5454545454545454
62d_combined,2024-03,2024-03-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,333.0,193.0,140.0,0.5795795795795796
62d_combined,2024-04,2024-04-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,322.0,192.5,129.5,0.5978260869565217
62d_combined,2024-05,2024-05-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,268.0,166.5,101.5,0.621268656716418
62d_combined,2024-06,2024-06-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,279.0,160.0,119.0,0.5734767025089605
62d_combined,2024-07,2024-07-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,310.5,166.5,144.0,0.5362318840579711
62d_combined,2024-08,2024-08-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,312.5,167.0,145.5,0.5344
62d_combined,2024-09,2024-09-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,313.0,161.0,152.0,0.5143769968051118
62d_combined,2024-10,2024-10-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,398.0,221.5,176.5,0.5565326633165829
62d_combined,2024-11,2024-11-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,287.5,183.5,104.0,0.6382608695652174
62d_combined,2024-12,2024-12-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,306.0,193.5,112.5,0.6323529411764706
62d_combined,2025-01,2025-01-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,311.5,164.0,147.5,0.5264847512038523
62d_combined,2025-02,2025-02-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,271.0,147.5,123.5,0.544280442804428
62d_combined,2025-03,2025-03-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,288.5,192.0,96.5,0.6655112651646448
62d_combined,2025-04,2025-04-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,338.5,191.0,147.5,0.5642540620384048
62d_combined,2025-05,2025-05-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,306.0,195.5,110.5,0.6388888888888888
62d_combined,2025-06,2025-06-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,328.5,206.5,122.0,0.6286149162861492
62d_combined,2025-07,2025-07-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,397.5,266.0,131.5,0.6691823899371069
62d_combined,2025-08,2025-08-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,322.0,222.0,100.0,0.6894409937888198
62d_combined,2025-09,2025-09-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,383.5,250.0,133.5,0.651890482398957
62d_combined,2023-12,2023-12-01,RXX,SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST,0.5,0.5,0.0,1.0
62d_combined,2023-10,2023-10-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,23.0,20.0,3.0,0.8695652173913043
62d_combined,2023-11,2023-11-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,14.5,10.5,4.0,0.7241379310344828
62d_combined,2023-12,2023-12-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,20.5,17.0,3.5,0.8292682926829268
62d_combined,2024-01,2024-01-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,21.5,17.5,4.0,0.813953488372093
62d_combined,2024-02,2024-02-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,15.5,14.5,1.0,0.9354838709677419
62d_combined,2024-03,2024-03-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,22.0,21.5,0.5,0.9772727272727273
62d_combined,2024-04,2024-04-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,11.5,10.0,1.5,0.8695652173913043
62d_combined,2024-05,2024-05-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,19.0,18.0,1.0,0.9473684210526315
62d_combined,2024-06,2024-06-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,17.5,16.0,1.5,0.9142857142857143
62d_combined,2024-07,2024-07-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,22.5,20.0,2.5,0.8888888888888888
62d_combined,2024-08,2024-08-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,14.0,12.5,1.5,0.8928571428571429
62d_combined,2024-09,2024-09-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,24.0,23.0,1.0,0.9583333333333334
62d_combined,2024-10,2024-10-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,21.0,16.0,5.0,0.7619047619047619
62d_combined,2024-11,2024-11-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,14.0,11.5,2.5,0.8214285714285714
62d_combined,2024-12,2024-12-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,22.5,20.0,2.5,0.8888888888888888
62d_combined,2025-01,2025-01-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,22.5,20.0,2.5,0.8888888888888888
62d_combined,2025-02,2025-02-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,16.0,14.0,2.0,0.875
62d_combined,2025-03,2025-03-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,21.5,19.5,2.0,0.9069767441860465
62d_combined,2025-04,2025-04-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,17.0,14.0,3.0,0.8235294117647058
62d_combined,2025-05,2025-05-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,19.5,16.5,3.0,0.8461538461538461
62d_combined,2025-06,2025-06-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,22.0,18.5,3.5,0.8409090909090909
62d_combined,2025-07,2025-07-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,30.0,24.5,5.5,0.8166666666666667
62d_combined,2025-08,2025-08-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,19.0,15.0,4.0,0.7894736842105263
62d_combined,2025-09,2025-09-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,12.5,10.0,2.5,0.8
62d_combined,2023-10,2023-10-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,222.5,149.5,73.0,0.6719101123595506
62d_combined,2023-11,2023-11-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,218.0,161.0,57.0,0.7385321100917431
62d_combined,2023-12,2023-12-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,168.0,128.5,39.5,0.7648809523809523
62d_combined,2024-01,2024-01-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,211.0,167.5,43.5,0.7938388625592417
62d_combined,2024-02,2024-02-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,191.0,145.0,46.0,0.7591623036649214
62d_combined,2024-03,2024-03-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,211.5,167.0,44.5,0.789598108747045
62d_combined,2024-04,2024-04-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,207.5,152.5,55.0,0.7349397590361446
62d_combined,2024-05,2024-05-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,225.5,158.0,67.5,0.7006651884700665
62d_combined,2024-06,2024-06-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,181.5,136.0,45.5,0.7493112947658402
62d_combined,2024-07,2024-07-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,231.0,171.0,60.0,0.7402597402597403
62d_combined,2024-08,2024-08-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,204.5,155.5,49.0,0.7603911980440098
62d_combined,2024-09,2024-09-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,193.0,131.0,62.0,0.6787564766839378
62d_combined,2024-10,2024-10-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,229.5,150.0,79.5,0.6535947712418301
62d_combined,2024-11,2024-11-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,214.5,148.5,66.0,0.6923076923076923
62d_combined,2024-12,2024-12-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,219.0,161.5,57.5,0.7374429223744292
62d_combined,2025-01,2025-01-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,280.0,201.5,78.5,0.7196428571428571
62d_combined,2025-02,2025-02-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,189.0,136.0,53.0,0.7195767195767195
62d_combined,2025-03,2025-03-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,215.5,159.5,56.0,0.740139211136891
62d_combined,2025-04,2025-04-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,190.0,139.5,50.5,0.7342105263157894
62d_combined,2025-05,2025-05-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,230.0,172.0,58.0,0.7478260869565218
62d_combined,2025-06,2025-06-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,255.0,177.5,77.5,0.696078431372549
62d_combined,2025-07,2025-07-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,255.5,181.5,74.0,0.7103718199608611
62d_combined,2025-08,2025-08-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,207.0,144.0,63.0,0.6956521739130435
62d_combined,2025-09,2025-09-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,237.0,166.5,70.5,0.7025316455696202
62d_combined,2023-10,2023-10-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,475.0,252.0,223.0,0.5305263157894737
62d_combined,2023-11,2023-11-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,569.0,292.0,277.0,0.5131810193321616
62d_combined,2023-12,2023-12-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,460.0,258.5,201.5,0.5619565217391305
62d_combined,2024-01,2024-01-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,541.5,287.5,254.0,0.530932594644506
62d_combined,2024-02,2024-02-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,511.5,284.5,227.0,0.5562072336265884
62d_combined,2024-03,2024-03-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,472.5,284.5,188.0,0.6021164021164022
62d_combined,2024-04,2024-04-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,546.5,327.0,219.5,0.5983531564501372
62d_combined,2024-05,2024-05-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,542.0,321.0,221.0,0.5922509225092251
62d_combined,2024-06,2024-06-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,538.5,312.5,226.0,0.5803156917363046
62d_combined,2024-07,2024-07-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,576.5,337.5,239.0,0.585429314830876
62d_combined,2024-08,2024-08-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,516.0,309.5,206.5,0.5998062015503876
62d_combined,2024-09,2024-09-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,537.0,296.5,240.5,0.5521415270018621
62d_combined,2024-10,2024-10-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,592.0,330.0,262.0,0.5574324324324325
62d_combined,2024-11,2024-11-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,560.0,356.5,203.5,0.6366071428571428
62d_combined,2024-12,2024-12-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,515.0,331.0,184.0,0.6427184466019418
62d_combined,2025-01,2025-01-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,565.5,327.5,238.0,0.579133510167993
62d_combined,2025-02,2025-02-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,536.0,325.0,211.0,0.6063432835820896
62d_combined,2025-03,2025-03-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,544.0,373.5,170.5,0.6865808823529411
62d_combined,2025-04,2025-04-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,523.0,332.5,190.5,0.635755258126195
62d_combined,2025-05,2025-05-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,559.5,341.5,218.0,0.610366398570152
62d_combined,2025-06,2025-06-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,577.0,346.0,231.0,0.5996533795493935
62d_combined,2025-07,2025-07-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,622.5,390.0,232.5,0.6265060240963856
